2010,P0000,P01001,4450,911200,Transferencias corrientes del Gobierno de Navarra,12480701
2010,61200,621000,2150,453302,Reparación y conservación de mobiliario y enseres,600
2010,61200,621000,2200,453300,Material de oficina,16000
2010,61200,621000,2202,453300,"Prensa, revistas, libros y otras publicaciones",600
2010,61200,621000,2214,453300,Pequeño utillaje y herramientas,3000
2010,61200,621000,2219,453300,Otros suministros especiales,4000
2010,61200,621000,2220,453300,Comunicaciones telefónicas,29500
2010,61200,621000,2241,453300,Primas de seguros de vehículos,35000
2010,61200,621000,2262,453300,Publicidad y propaganda,3100
2010,61200,621000,2266,453300,Conferencias y cursillos,8000
2010,61200,621000,2269,453300,Otros gastos diversos,3000
2010,61200,621000,2271,453300,Servicio de limpieza y aseo,8000
2010,61200,621000,2279,453300,Otros trabajos realizados por terceros,37000
2010,61200,621000,2280,453300,"Agua, gas y electricidad",1100000
2010,61200,621000,2281,453300,Combustibles y lubricantes,250000
2010,61200,621000,2284,453300,Material de limpieza y aseo,1500
2010,61200,621000,2285,453300,Vestuario y calzado,45000
2010,61200,621000,2300,453300,Dietas,100000
2010,61200,621000,2301,453300,Locomoción y gastos de viaje,150000
2010,61200,621000,6010,453300,Revisión de precios,1000
2010,61200,621000,6020,453300,Edificios,1000
2010,61200,621000,6040,453300,Adquisición de vehículos,50000
2010,61200,621000,6059,453300,Material diverso,10000
2010,61200,621000,6060,453300,Equipos informáticos,10000
2010,61200,621000,6090,453300,Programas informáticos,20000
2010,61200,621001,2090,453200,Canon de la autovía A-12 Pamplona-Logroño,37033390
2010,61210,621001,2100,453300,Conservación y reparación de obras públicas,80000
2010,61210,621001,2150,453300,Conservación de la señalización,10000
2010,61210,621001,2289,453300,"Sal, gravilla y otros suministros auxiliares",250000
2010,61210,621001,6010,453300,"Refuerzo y rehabilitación de firmes, red principal y red local",4812499
2010,61210,621001,6010,453303,Seguridad vial: señalización y balizamiento,3100000
2010,61210,621001,6010,453304,Travesías y convenios,2000000
2010,61210,621001,6010,453305,Conservación de la red viaria y centro de control,20387000
2010,61210,621001,6010,453306,Adecuación de barreras de seguridad para motocicletas y bicicletas,300000
2010,61210,621001,6092,453300,Inventarios de infraestructuras,130000
2010,61210,621001,7609,261600,Convenios con ayuntamientos,1000
2010,61230,621001,6010,453300,Seguridad vial: puntos peligrosos y TCAS,1800000
2010,61230,621001,6091,453300,Seguridad vial: estudios y seguimiento,150000
2010,62100,630000,1230,451400,Retribuciones totales fijas de funcionarios,269954
2010,62100,630000,1600,451400,Seguridad social,150987
2010,62100,630000,1702,451400,Horas extraordinarias,600
2010,62100,630000,2130,451400,Reparación y conservación de mobiliario e instalaciones,1500
2010,62100,630000,2200,451400,Material de oficina,5000
2010,62100,630000,2202,451400,Suscripciones y libros,1500
2010,62100,630000,2262,451400,Publicidad y propaganda,15000
2010,62100,630000,2264,451400,Gastos de comunidad,5000
2010,62100,630000,2266,451400,Conferencias y cursillos,2000
2010,62100,630000,2266,451402,Cursos de conducción eficiente. Convenio con el IDAE para actuaciones en materia de eficiencia energética,160000
2010,62100,630000,2266,451403,Eventos y jornadas,60000
2010,62100,630000,2269,451400,Otros gastos diversos,4000
2010,62100,630000,2279,451400,Otros trabajos realizados por terceros,20000
2010,62100,630000,2280,451400,"Agua, gas y electricidad",3500
2010,62100,630000,2284,451400,Material de limpieza y aseo,600
2010,62100,630000,2289,451400,Otros suministros auxiliares,800
2010,62100,630000,2300,451400,Dietas,1000
2010,62100,630000,2301,451400,Locomoción y gastos de viaje,6000
2010,62100,630000,4609,451400,"Subvenciones a entidades locales para planes de movilidad urbana sostenible (PMUS), convenio con el IDAE",100000
2010,62100,630000,6059,451400,Equipos de oficina y otro material inventariable,3000
2010,62100,630000,6060,451400,Equipos informáticos,6000
2010,62100,630000,6090,451400,Aplicaciones informáticas,10000
2010,62100,630000,7709,441100,"Gestión de flotas y planes de empresa, convenio con el IDAE",210000
2010,62110,630000,1230,441100,Retribuciones totales fijas de funcionarios,76431
2010,62110,630000,2190,441100,Conservación y reparación de marquesinas,40000
2010,62110,630000,2266,441102,Actuaciones para el desarrollo del cluster del transporte y la logística,15000
2010,62110,630000,2276,441100,Estudios y proyectos transportes públicos,150000
2010,62110,630000,4400,441100,"Ayudas para el funcionamiento de la Ciudad del Transporte de Pamplona, S.A.",330000
2010,62110,630000,4400,441102,Ayudas para el funcionamiento de la Agencia Navarra del Transporte y la Logística S.A.,560000
2010,62110,630000,4609,441100,Aportación al transporte público de la comarca de Pamplona,6242640
2010,62110,630000,4609,441102,Aportación al transporte público de la comarca de Pamplona. Familias numerosas,325000
2010,62110,630000,4809,441100,Aportación al transporte público urbano municipal de otras zonas de Navarra. Tarifas sociales,70500
2010,62110,630000,4809,441103,Aportación al transporte público de otras zonas de Navarra. Jóvenes,350040
2010,62110,630000,6092,441100,Estudios y proyectos,250000
2010,62110,630000,7400,441100,Plan Navarra 2012-92. Ayudas a la Agencia Navarra del Transporte y la Logística para el desarrollo de áreas logísticas,773243
2010,62110,630000,7609,441100,Vías de parada y marquesinas,140000
2010,62110,630000,7609,441103,Otras infraestructuras de transporte,100
2010,62110,630000,7709,441100,Ayudas para proyectos del cluster,200000
2010,62300,630001,1230,451400,Retribuciones totales fijas de funcionarios,219807
2010,62300,630001,1702,451400,Horas extraordinarias,2486
2010,62300,630001,2130,451400,Reparación y conservación de mobiliario e instalaciones,3000
2010,62300,630001,2160,451400,Mantenimiento de programas y equipos informáticos,1800
2010,62300,630001,2200,451400,Material de oficina,5000
2010,62300,630001,2202,451400,Suscripciones y libros,1500
2010,62300,630001,2219,451400,Tarjetas para tacógrafos digitales,100
2010,62300,630001,2262,451400,Publicidad y propaganda,5000
2010,62300,630001,2264,451400,Gastos de comunidad,5500
2010,62300,630001,2266,451400,Conferencias y cursillos,3000
2010,62300,630001,2269,451400,Otros gastos diversos,300
2010,62300,630001,2279,451400,Otros trabajos realizados por terceros,20000
2010,62300,630001,2280,451400,"Agua, gas y electricidad",3500
2010,62300,630001,2284,451400,Material de limpieza y aseo,600
2010,62300,630001,2289,451400,Otros suministros auxiliares,750
2010,62300,630001,2300,451400,Dietas,1500
2010,62300,630001,2301,451400,Locomoción y gastos de viaje,6000
2010,62300,630001,6059,451400,Equipos de oficina y otro material inventariable,3000
2010,62300,630001,6060,451400,Equipos informáticos,3000
2010,62300,630001,6090,451400,Aplicaciones informáticas,30000
2010,62310,630001,1230,441100,Retribuciones totales fijas de funcionarios,115796
2010,62310,630001,2267,441100,Realización de pruebas de capacitación profesional a los transportistas,4500
2010,62310,630001,2267,441102,Realización de pruebas de aptitud profesional a conductores,6000
2010,62310,630001,4701,441100,Ayuda al mantenimiento de servicios de transporte de viajeros,1548025
2010,62310,630001,4819,441100,Apoyo a actuaciones de formación en el sector del transporte,150000
2010,62320,630001,1230,453400,Retribuciones totales fijas de funcionarios,360384
2010,62320,630001,2269,453400,Gastos de funcionamiento de la Junta Arbitral de Transportes de Navarra,6000
2010,62320,630001,6030,453400,Dotación de medios para inspección,3000
2010,70000,700000,1000,411100,Retribuciones de altos cargos,75933
2010,70000,700000,1100,411100,Retribuciones del personal eventual,209143
2010,70000,700000,2261,411100,Gastos diversos de la Sra. Consejera,8400
2010,70000,700000,2301,411100,Gastos de viaje de la Sra. Consejera y Gabinete,6800
2010,70100,700000,1230,411100,Retribuciones totales fijas de funcionarios,588633
2010,70100,700000,1310,411100,Retribuciones del personal contratado temporal,31408
2010,70100,700000,1312,411100,Retribuciones del personal contratado para sustituciones,233187
2010,70100,700000,1313,411100,Retribuciones del personal contratado para cubrir vacantes,1
2010,70100,700000,1600,411100,Seguridad social,834037
2010,70100,700000,1702,411100,Horas extraordinarias,5330
2010,70100,700000,2020,411100,Alquiler de locales,377000
2010,70100,700000,2276,411100,Estudios y trabajos técnicos,10000
2010,70100,700000,2285,411100,Vestuario y calzado,10000
2010,70100,700000,2300,411100,Dietas,602
2010,70100,700000,2301,411100,Locomoción y gastos de viaje,29600
2010,70100,700000,4809,411100,Dietas para los vocales del Consejo Agrario de Navarra,1300
2010,70100,700000,4809,411103,Indemnización por responsabilidad patrimonial,1
2010,70100,700000,6040,411100,Adquisición de vehículos,100000
2010,71000,700000,1000,411100,Retribuciones de altos cargos,64866
2010,71000,700000,1230,411100,Retribuciones totales fijas de funcionarios,205432
2010,71000,700000,2269,411100,Otros gastos diversos y de representación,8400
2010,71000,700000,2300,411100,Dietas,1700
2010,71000,700000,2301,411100,Locomoción y gastos de viaje,6800
2010,71000,700000,3509,411100,Otros gastos financieros,1
2010,71000,700000,4400,411100,Transferencias a NASERSA,1040200
2010,71000,700000,4700,411102,Correcciones financieras de fondos comunitarios,1
2010,71400,700000,1230,411100,Retribuciones totales fijas de funcionarios,790530
2010,71400,700000,1702,411100,Horas extraordinarias,2023
2010,71400,700000,2200,411100,Material de oficina,120000
2010,71400,700000,2202,411100,"Revistas, publicaciones y libros",20000
2010,71400,700000,2220,411100,Comunicaciones postales y telegráficas,25000
2010,71400,700000,2230,411100,Gastos de transportes y fletes,150000
2010,71400,700000,2249,411100,"Primas de seguros de accidentes, vehículos y personas",12000
2010,71400,700000,2262,411100,Publicidad y propaganda,42200
2010,71400,700000,2266,411100,Asistencia a cursillos de formación,13900
2010,71400,700000,2269,411100,Otros gastos de oficina,79400
2010,71400,700000,2269,411102,Cuotas de participación en foros internacionales,4200
2010,71400,700000,2289,411100,Otros suministros auxiliares,10000
2010,71400,700000,2300,411100,Dietas,3000
2010,71400,700000,2301,411100,Locomoción y gastos de viaje,16900
2010,71400,700000,2400,411100,Edición de libros y publicaciones,15000
2010,71400,700000,4400,411100,Transferencias a NASERSA para gestión de personal y contable,506600
2010,71400,700000,4700,411100,Ejecución de sentencias,1
2010,71400,700000,4700,411103,Convenio con las entidades colaboradoras para la presentación telemática de solicitudes,180000
2010,71400,700000,4700,411104,Programa fruta para escolares,32000
2010,71400,700000,4809,411100,Becas,126000
2010,71400,700000,4819,411100,Subvención para asesoramiento en TIC´s,120000
2010,71400,700000,4819,411102,Subvención a UAGN,101300
2010,71400,700000,4819,411103,Subvención a EHNE,42200
2010,71420,700000,2200,411100,Material informático,40000
2010,71420,700000,2273,411100,Servicios informáticos,1200000
2010,71420,700000,6060,411100,Equipos informáticos,50000
2010,71420,700000,6090,411100,Programas informáticos,75000
2010,71420,700000,6090,411102,Proyectos de seguridad de la información,50000
2010,72000,700000,1000,411100,Retribuciones de altos cargos,68352
2010,72000,700000,1230,411100,Retribuciones totales fijas de funcionarios,112638
2010,72000,700000,2269,411100,Otros gastos diversos y de representación,10000
2010,72000,700000,2300,411100,Dietas,2000
2010,72000,700000,2301,411100,Locomoción y gastos de viaje,8000
2010,71430,700001,1230,468100,Retribuciones totales fijas de funcionarios,733128
2010,71430,700001,2160,468100,Mantenimiento de las redes meteorológica e hidrológica,485000
2010,71430,700001,2269,468100,Proyectos europeos,1
2010,71430,700001,2276,468102,Estudios de los recursos naturales agrarios,263400
2010,71430,700001,2276,468103,Proyectos de investigación agraria,37100
2010,71430,700001,2276,468104,"Estudios, encuestas y otros trabajos estadísticos",188800
2010,71430,700001,2276,468105,Gastos de la red de información contable agraria de Navarra,261800
2010,71430,700001,2279,468100,Trabajos anuales de estadística agraria,263500
2010,71430,700001,6030,468100,Instalaciones y mejoras en las redes meteorológica e hidrológica,58000
2010,71430,700001,7400,468100,Transferencias a sociedades públicas para proyectos de investigación,281000
2010,70110,700003,1230,411100,Retribuciones totales fijas de funcionarios,1536319
2010,70110,700003,1231,411100,Retribuciones del personal estatutario de la Seguridad Social,24452
2010,70110,700003,2029,411100,Arrendamiento de fincas,7400
2010,70110,700003,2120,411100,Reparación y conservación de edificios,70000
2010,70110,700003,2140,411102,Reparación y mantenimiento de vehículos,25400
2010,70110,700003,2150,411100,Reparación y conservación de mobiliario y equipos,23000
2010,70110,700003,2264,411100,Gastos de comunidad,100000
2010,70110,700003,2269,411100,Programas de salud laboral y prevención de riesgos laborales,10000
2010,70110,700003,2271,411100,Servicio de limpieza,685000
2010,70110,700003,2274,411100,Servicios de seguridad,150000
2010,70110,700003,2279,411100,Contratación de trabajos,120000
2010,70110,700003,2280,411100,"Agua, gas y electricidad",220000
2010,70110,700003,2281,411100,"Combustibles, lubricantes y calefacción",80000
2010,70110,700003,2284,411100,Material de limpieza y aseo,8000
2010,70110,700003,6020,411100,Acondicionamiento de instalaciones,190000
2010,70110,700003,6050,411100,Mobiliario y equipos de oficina,126600
2010,70110,700003,6090,411100,Proyectos de modernización,300000
2010,71200,710000,1230,412100,Retribuciones totales fijas de funcionarios,108741
2010,71200,710000,1600,412100,Seguridad social,423469
2010,71200,710000,1702,412100,Horas extraordinarias,15176
2010,71200,710000,2300,412100,Dietas,2100
2010,71200,710000,2301,412100,Locomoción y gastos de viaje,84400
2010,71210,710000,1230,412100,Retribuciones totales fijas de funcionarios,485586
2010,71210,710000,2277,412100,Peritajes y tasaciones,5100
